    3620    292.82966   -6910.9513            0   -6845.5822     533.6638 
    3630     293.5915   -6911.1258            0   -6845.5867    547.06706 
    3640    295.28815   -6911.5088            0   -6845.5909    543.96819 
    3650    296.87687    -6911.858            0   -6845.5855    528.68863 
    3660    297.09467   -6911.9181            0    -6845.597    513.75285 
    3670    295.21872   -6911.4964            0    -6845.594    513.63874 
    3680    292.48799   -6910.9097            0   -6845.6169    512.33313 
    3690    291.25878   -6910.6508            0   -6845.6324    491.09584 
    3700    292.83187   -6910.9991            0   -6845.6295    440.05518 
    3710    296.56438   -6911.8102            0   -6845.6074    377.10907 
    3720    300.26695   -6912.6282            0   -6845.5989    334.30613 
    3730    302.13199   -6913.0486            0   -6845.6029    334.11479 
    3740    302.12661   -6913.0414            0    -6845.597    383.03109 
    3750    300.86912    -6912.752            0   -6845.5883    462.68245 
    3760    298.95446   -6912.3417            0   -6845.6054    549.08502 
    3770    297.65949   -6912.0609            0   -6845.6137    609.42305 
    3780    297.77243    -6912.093            0   -6845.6206     619.0544 
    3790    298.12436   -6912.1753            0   -6845.6243    590.15848 
    3800    297.50543   -6912.0225            0   -6845.6096    555.35329 
    3810    296.44848   -6911.7874            0   -6845.6105    528.73779 
    3820    296.25458   -6911.7487            0   -6845.6151    517.39773 
    3830    297.56378   -6912.0344            0   -6845.6086    514.35367 
    3840    299.50395   -6912.4574            0   -6845.5984    499.87413 
    3850    300.11009   -6912.6141            0   -6845.6199    470.40977 
    3860    298.70237   -6912.3021            0   -6845.6221    424.98518 
    3870    296.98569   -6911.8941            0   -6845.5973    365.46818 
    3880     296.4481   -6911.7687            0   -6845.5919    310.01355 
    3890    296.64366    -6911.806            0   -6845.5856    291.28324 
    3900    296.44682   -6911.7692            0   -6845.5927     325.3109 
    3910     295.4813   -6911.5643            0   -6845.6034     403.4556 
    3920    294.24076   -6911.2705            0   -6845.5865    499.11746 
    3930    293.54348   -6911.1172            0   -6845.5889    577.93419 
    3940    294.53063   -6911.3235            0   -6845.5748    606.10572 
    3950    297.90066   -6912.0684            0   -6845.5674    560.44742 
    3960    302.27208    -6913.052            0   -6845.5751    455.01679 
    3970    304.94684   -6913.6602            0   -6845.5863    346.05825 
    3980    304.45258   -6913.5522            0   -6845.5886    280.62433 
    3990    301.63386   -6912.9231            0   -6845.5887    279.53755 
    4000    298.32682   -6912.2071            0    -6845.611    332.93983 
